time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),elevation,city
2019-10-04,1.1,-0.7,-3.1,-5.3,2019-10-04 18:12,2019-10-05 04:18,1.56,0,0,11.5,16.6,47,0.45,0,q
2019-10-05,1.1,-0.2,-2.4,-4,2019-10-05 18:19,2019-10-06 04:10,1.1,0,0.49,10.4,23.4,23,0.19,0,q
2019-10-06,2.3,-2.4,-0.8,-8,2019-10-06 18:26,2019-10-07 04:03,1.23,0,1.82,17,29.9,110,0.23,0,q
2019-10-07,-1.2,-3.1,-6.4,-8.8,2019-10-07 18:33,2019-10-08 03:55,1.3,0,0.77,19.1,29.9,103,0.68,0,q
2019-10-08,-1.1,-2.5,-6.2,-8,2019-10-08 18:40,2019-10-09 03:47,0.91,0,0.07,18,28.1,76,0.77,0,q
2019-10-09,-2.5,-4.1,-7.5,-9.1,2019-10-09 18:48,2019-10-10 03:39,1.01,0,0,15.1,25.2,53,0.5,0,q
2019-10-10,0.7,-2,-4.6,-7.1,2019-10-10 18:55,2019-10-11 03:32,0.78,0,1.26,19,27.7,62,0.59,0,q
2019-10-11,1.8,1,-4.4,-5.1,2019-10-11 19:02,2019-10-12 03:24,0.77,0,0,23.3,34.2,59,1.26,0,q
2019-10-12,1,-0.9,-4.9,-6.4,2019-10-12 19:10,2019-10-13 03:16,0.46,0,0.14,20.2,32,60,0.84,0,q
2019-10-13,-0.6,-6,-6.1,-10.6,2019-10-13 19:18,2019-10-14 03:07,0.67,0,0,18,26.3,50,0.52,0,q
2019-10-14,-4.3,-7.4,-10.7,-13.5,2019-10-14 19:25,2019-10-15 02:59,0.62,0,0,25,38.2,63,0.57,0,q
2019-10-15,-1,-3.8,-6.4,-10.9,2019-10-15 19:33,2019-10-16 02:51,0.35,0,1.19,25.9,40.3,75,0.68,0,q
2019-10-16,-3,-5.1,-7.4,-9.7,2019-10-16 19:42,2019-10-17 02:42,0.31,0,1.61,17.1,28.1,102,0.28,0,q
2019-10-17,-5,-5.9,-9.7,-11.3,2019-10-17 19:50,2019-10-18 02:33,0.3,0,0.63,15.9,24.8,100,0.29,0,q
2019-10-18,-5.2,-7.2,-9.9,-11.6,2019-10-18 19:59,2019-10-19 02:24,0.21,0,1.05,15.8,25.2,93,0.18,0,q
2019-10-19,-6.9,-10.6,-11.6,-14.5,2019-10-19 20:08,2019-10-20 02:15,0.2,0,0.14,9.6,20.9,331,0.08,0,q
2019-10-20,-10.4,-12.1,-14.4,-16.8,2019-10-20 20:17,2019-10-21 02:05,0.21,0,0,7.1,19.8,26,0.01,0,q
2019-10-21,-11.9,-13.5,-16.9,-19.3,2019-10-21 20:27,2019-10-22 01:55,0.16,0,0,15.4,29.5,58,0.19,0,q
2019-10-22,-10.1,-12.1,-15.8,-17.8,2019-10-22 20:37,2019-10-23 01:44,0.12,0,0,14.2,27,52,0.42,0,q
2019-10-23,-3.8,-10,-10.4,-15.8,2019-10-23 20:48,2019-10-24 01:33,0.06,0,0.28,23.2,36,60,0.61,0,q
2019-10-24,-0.2,-3.3,-6,-9.8,2019-10-24 20:59,2019-10-25 01:21,0.02,0,1.89,22.8,35.6,66,0.76,0,q
2019-10-25,3,0.2,-1.1,-5.7,2019-10-25 21:12,2019-10-26 01:09,0,0.2,4.62,21.6,34.6,87,0.67,0,q
2019-10-26,2.4,-2.5,-1.6,-6.3,2019-10-26 21:25,2019-10-27 00:55,0,0.2,3.99,13,24.5,345,0.08,0,q
2019-10-27,-2.6,-3.3,-6.4,-7.3,2019-10-27 21:41,2019-10-28 00:39,0,0,0.42,8.1,14.8,300,0,0,q
2019-10-28,-3.1,-5.5,-7.2,-9.8,2019-10-28 22:00,2019-10-29 00:20,0,0,3.92,15.2,24.1,259,0,0,q
2019-10-29,-5.4,-8.4,-8.9,-12.7,2019-10-29 22:25,2019-10-29 23:55,0,0,1.61,7,12.2,115,0,0,q
2019-10-30,-6.6,-8.9,-11.8,-14.7,1970-01-01 07:00,1970-01-01 07:00,0,0,0.35,15,26.6,61,0.23,0,q
2019-10-31,-5.6,-8.5,-11.1,-13.2,1970-01-01 07:00,1970-01-01 07:00,0,0,0,15.3,25.2,64,0.32,0,q
2019-11-01,-7,-9,-12.3,-14.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0,14.5,26.3,49,0.24,0,q
2019-11-02,-7.1,-9.9,-12.3,-15.4,1970-01-01 07:00,1970-01-01 07:00,0,0,0,13.8,25.2,46,0.24,0,q
2019-11-03,-4.5,-9.8,-10.6,-15.4,1970-01-01 07:00,1970-01-01 07:00,0,0,0.14,19.5,30.2,53,0.34,0,q
2019-11-04,-3,-5.7,-9.1,-11.9,1970-01-01 07:00,1970-01-01 07:00,0,0,0.42,21.3,32.8,78,0.58,0,q
2019-11-05,-5.8,-10.8,-10.7,-15.1,1970-01-01 07:00,1970-01-01 07:00,0,0,0,10.9,19.4,42,0.03,0,q
2019-11-06,-10.8,-11.6,-15.5,-16.3,1970-01-01 07:00,1970-01-01 07:00,0,0,0.21,9.9,19.8,40,0,0,q
2019-11-07,-11.2,-14.1,-15.9,-18.8,1970-01-01 07:00,1970-01-01 07:00,0,0,0.14,9.9,20.2,39,0,0,q
2019-11-08,-13.8,-14.8,-18.3,-19,1970-01-01 07:00,1970-01-01 07:00,0,0,0.14,6.3,17.3,35,0,0,q
2019-11-09,-14.2,-15.1,-18.7,-19.8,1970-01-01 07:00,1970-01-01 07:00,0,0,0,7.2,18.4,33,0,0,q
2019-11-10,-13.6,-14.7,-17.8,-19.2,1970-01-01 07:00,1970-01-01 07:00,0,0,0,5.2,17.3,358,0,0,q
2019-11-11,-11.2,-13.6,-15.7,-18.1,1970-01-01 07:00,1970-01-01 07:00,0,0,0,7.4,15.8,13,0,0,q
2019-11-12,-10.6,-11.5,-14.7,-15.9,1970-01-01 07:00,1970-01-01 07:00,0,0,0,8.2,16.6,3,0,0,q
2019-11-13,-5.6,-11.6,-11.4,-16.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0,16.3,26.3,40,0.21,0,q
2019-11-14,-4.5,-6.2,-10.5,-12.4,1970-01-01 07:00,1970-01-01 07:00,0,0,0,19.9,33.1,45,0.66,0,q
2019-11-15,-4.2,-7.1,-7.8,-12.2,1970-01-01 07:00,1970-01-01 07:00,0,0,0.14,19.1,33.1,31,0.21,0,q
2019-11-16,-4.3,-7.9,-8.4,-13.3,1970-01-01 07:00,1970-01-01 07:00,0,0,1.33,19,32.8,103,0.35,0,q
2019-11-17,-4.9,-10,-9.9,-15.8,1970-01-01 07:00,1970-01-01 07:00,0,0,0,16.4,27,61,0.43,0,q
2019-11-18,-10.5,-12.5,-16.1,-17.7,1970-01-01 07:00,1970-01-01 07:00,0,0,0,12.7,23.8,42,0.18,0,q
2019-11-19,-6.5,-11.6,-11.3,-17,1970-01-01 07:00,1970-01-01 07:00,0,0,0.35,11.6,23,40,0.19,0,q
2019-11-20,-5.5,-10.1,-10.1,-15.4,1970-01-01 07:00,1970-01-01 07:00,0,0,0.35,12.3,24.5,60,0.1,0,q
2019-11-21,-9,-12,-14.4,-17.6,1970-01-01 07:00,1970-01-01 07:00,0,0,0.63,15.3,28.8,84,0.28,0,q
2019-11-22,-10.9,-13.2,-15.8,-18.1,1970-01-01 07:00,1970-01-01 07:00,0,0,0.42,11.3,22.3,84,0.15,0,q
2019-11-23,-12.6,-15.5,-17.6,-20.9,1970-01-01 07:00,1970-01-01 07:00,0,0,0,15,18.7,45,0.19,0,q
2019-11-24,-0.7,-12.5,-6.4,-18.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0.28,21.6,35.6,63,0.51,0,q
2019-11-25,-2.3,-4.6,-7.8,-9.3,1970-01-01 07:00,1970-01-01 07:00,0,0,0.14,18.2,29.9,89,0.48,0,q
2019-11-26,-3.4,-5.8,-7.4,-9.9,1970-01-01 07:00,1970-01-01 07:00,0,0,3.78,9,20.2,300,0,0,q
2019-11-27,-5.3,-6.5,-9.4,-11.3,1970-01-01 07:00,1970-01-01 07:00,0,0,3.99,13,23.4,304,0,0,q
2019-11-28,-6.8,-12.2,-11.5,-17,1970-01-01 07:00,1970-01-01 07:00,0,0,1.61,11.1,22,321,0,0,q
2019-11-29,-1.9,-10.7,-6.5,-15.7,1970-01-01 07:00,1970-01-01 07:00,0,0,1.4,20.2,29.2,62,0.24,0,q
2019-11-30,-4.7,-10.5,-8.5,-16.2,1970-01-01 07:00,1970-01-01 07:00,0,0,2.03,20.1,36.4,105,0.3,0,q
2019-12-01,-4.1,-6.6,-10.3,-12.3,1970-01-01 07:00,1970-01-01 07:00,0,0,0.42,20.7,33.8,70,0.51,0,q
2019-12-02,-6.5,-11.3,-11.8,-16.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0,17.1,31.3,44,0.29,0,q
2019-12-03,-8.9,-13.6,-12.4,-18.9,1970-01-01 07:00,1970-01-01 07:00,0,0,0,11.4,16.9,48,0.03,0,q
2019-12-04,-9.2,-12.2,-12.8,-17.6,1970-01-01 07:00,1970-01-01 07:00,0,0,0,13.9,18.7,56,0.09,0,q
2019-12-05,-11.1,-14.8,-15.2,-20,1970-01-01 07:00,1970-01-01 07:00,0,0,0,13.3,18.7,35,0.1,0,q
2019-12-06,-14.2,-15.9,-18.9,-21.6,1970-01-01 07:00,1970-01-01 07:00,0,0,0,14.1,20.9,50,0.09,0,q
2019-12-07,-15,-19.2,-19.6,-25,1970-01-01 07:00,1970-01-01 07:00,0,0,0,12.3,17.6,43,0.09,0,q
2019-12-08,-14.2,-19.3,-20.6,-25.2,1970-01-01 07:00,1970-01-01 07:00,0,0,0,18,28.1,56,0.24,0,q
2019-12-09,-14.3,-18.9,-20.8,-24.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0,19.4,29.9,48,0.28,0,q
2019-12-10,-16.1,-19.6,-21.1,-24.9,1970-01-01 07:00,1970-01-01 07:00,0,0,0,9.7,15.8,41,0.12,0,q
2019-12-11,-19.8,-22.3,-25.3,-27.9,1970-01-01 07:00,1970-01-01 07:00,0,0,0,11.3,20.5,40,0.04,0,q
2019-12-12,-16.6,-20.9,-21.9,-27.2,1970-01-01 07:00,1970-01-01 07:00,0,0,0,23.4,47.5,29,0.29,0,q
2019-12-13,-12.9,-20.1,-20.2,-27.4,1970-01-01 07:00,1970-01-01 07:00,0,0,0,27,46.4,58,0.35,0,q
2019-12-14,-15.9,-17.8,-21.9,-24.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0,20.6,32.8,64,0.27,0,q
2019-12-15,-12.9,-16.8,-20.1,-23,1970-01-01 07:00,1970-01-01 07:00,0,0,0,24.4,37.1,56,0.37,0,q
2019-12-16,-15.1,-19.7,-21.6,-25.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0,17.9,29.5,50,0.09,0,q
2019-12-17,-17.5,-20.2,-22.4,-25.7,1970-01-01 07:00,1970-01-01 07:00,0,0,0,13,19.8,37,0,0,q
2019-12-18,-13.2,-17.4,-17.7,-22.1,1970-01-01 07:00,1970-01-01 07:00,0,0,0,8.6,11.9,15,0,0,q
2019-12-19,-13.3,-16.9,-17.8,-22.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0,13,18.7,33,0.14,0,q
2019-12-20,-16,-17.2,-21.4,-23,1970-01-01 07:00,1970-01-01 07:00,0,0,0,15.1,23,46,0.24,0,q
2019-12-21,-13,-16.8,-17.7,-21.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0.07,8.9,18,345,0.04,0,q
2019-12-22,-14.5,-18.4,-18.7,-24.1,1970-01-01 07:00,1970-01-01 07:00,0,0,0,11.5,16.9,31,0.06,0,q
2019-12-23,-14.1,-15.4,-18.4,-20.2,1970-01-01 07:00,1970-01-01 07:00,0,0,0,7,10.1,36,0,0,q
2019-12-24,-12.4,-15.6,-17,-20.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0.21,8.7,11.9,28,0.01,0,q
2019-12-25,-11.9,-13.7,-15.8,-18,1970-01-01 07:00,1970-01-01 07:00,0,0,0.56,5.4,11.2,354,0,0,q
2019-12-26,-12.8,-16,-16.8,-20.9,1970-01-01 07:00,1970-01-01 07:00,0,0,0,8,10.8,34,0,0,q
2019-12-27,-16.5,-20.3,-21.5,-25.6,1970-01-01 07:00,1970-01-01 07:00,0,0,0,9.4,14.4,33,0,0,q
2019-12-28,-16.1,-20.4,-21.2,-25.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0,9.5,16.2,39,0.14,0,q
2019-12-29,-13.3,-18.9,-18.6,-24.8,1970-01-01 07:00,1970-01-01 07:00,0,0,0.49,14.1,23,59,0.24,0,q
2019-12-30,-11.2,-20.4,-15.7,-26.2,1970-01-01 07:00,1970-01-01 07:00,0,0,2.66,13.1,22.7,252,0,0,q
2019-12-31,-20.7,-28.5,-26.7,-34.3,1970-01-01 07:00,1970-01-01 07:00,0,0,0.07,15.4,26.3,249,0.02,0,q
2020-01-01,-25.6,-28.9,-30.6,-34.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0,14.5,22,87,0.07,0,q
2020-01-02,-29.1,-32.1,-34,-38,1970-01-01 07:00,1970-01-01 07:00,0,0,0,11.8,18,62,0,0,q
2020-01-03,-26.8,-32.1,-31.5,-37.8,1970-01-01 07:00,1970-01-01 07:00,0,0,0,11.5,21.6,354,0,0,q
2020-01-04,-27,-32.3,-32.8,-37.1,1970-01-01 07:00,1970-01-01 07:00,0,0,0,16.6,27.4,283,0,0,q
2020-01-05,-30,-33.4,-34.6,-38.2,1970-01-01 07:00,1970-01-01 07:00,0,0,0,4.8,13.7,314,0,0,q
2020-01-06,-24.5,-29.8,-29.7,-34.3,1970-01-01 07:00,1970-01-01 07:00,0,0,0,7.4,14.8,345,0,0,q
2020-01-07,-21.4,-26.5,-25.5,-31.7,1970-01-01 07:00,1970-01-01 07:00,0,0,0,13.4,23,23,0,0,q
2020-01-08,-21,-23.7,-26.1,-28.8,1970-01-01 07:00,1970-01-01 07:00,0,0,0,8.8,18,263,0,0,q
2020-01-09,-19.1,-23.5,-23.3,-28.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0,8,14,252,0,0,q
2020-01-10,-14.9,-22.1,-19.9,-26.3,1970-01-01 07:00,1970-01-01 07:00,0,0,0,17.8,26.6,32,0.06,0,q
2020-01-11,-18.6,-20.1,-25.4,-26.8,1970-01-01 07:00,1970-01-01 07:00,0,0,0,21.2,33.8,50,0.24,0,q
2020-01-12,-17.6,-22,-22.5,-27.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0,17.6,29.5,36,0.05,0,q
2020-01-13,-17.8,-20.8,-22.1,-25.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0,7.2,16.9,335,0,0,q
2020-01-14,-18.7,-22.3,-23.3,-28,1970-01-01 07:00,1970-01-01 07:00,0,0,0,12.5,17.6,31,0,0,q
2020-01-15,-20.2,-25.1,-25,-30.9,1970-01-01 07:00,1970-01-01 07:00,0,0,0,11.8,16.2,30,0,0,q
2020-01-16,-25.1,-26.4,-30.5,-32,1970-01-01 07:00,1970-01-01 07:00,0,0,0,12.5,19.1,37,0,0,q
2020-01-17,-22.5,-26.3,-27.5,-32,1970-01-01 07:00,1970-01-01 07:00,0,0,0,11.5,16.9,43,0,0,q
2020-01-18,-22.5,-25.1,-27.5,-30.6,1970-01-01 07:00,1970-01-01 07:00,0,0,0,11.9,16.9,52,0,0,q
2020-01-19,-21.7,-22.7,-26.9,-28.3,1970-01-01 07:00,1970-01-01 07:00,0,0,0,11,16.6,30,0,0,q
2020-01-20,-22.9,-27,-27.7,-33,1970-01-01 07:00,1970-01-01 07:00,0,0,0,14.1,20.9,50,0,0,q
2020-01-21,-22.7,-24.8,-28.5,-30.9,1970-01-01 07:00,1970-01-01 07:00,0,0,0,16.1,25.2,45,0.17,0,q
2020-01-22,-22.4,-25.2,-27.1,-31.2,1970-01-01 07:00,1970-01-01 07:00,0,0,0,13.8,18.4,27,0,0,q
2020-01-23,-20.8,-24.5,-25.5,-30.1,1970-01-01 07:00,1970-01-01 07:00,0,0,0,10.8,16.9,36,0,0,q
2020-01-24,-20.3,-23.4,-26.3,-29.3,1970-01-01 07:00,1970-01-01 07:00,0,0,0,21.3,32.4,33,0.14,0,q
2020-01-25,-19.4,-22.6,-25.3,-28.4,1970-01-01 07:00,1970-01-01 07:00,0,0,0,21.4,32.8,47,0.18,0,q
2020-01-26,-20.3,-21.4,-25.4,-26.2,1970-01-01 07:00,1970-01-01 07:00,0,0,0,8.9,13,23,0,0,q
2020-01-27,-19.1,-22.7,-23.3,-28.2,1970-01-01 07:00,1970-01-01 07:00,0,0,0,10.5,16.9,26,0,0,q
2020-01-28,-19,-22.3,-23.6,-27.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0,8.8,14.4,24,0,0,q
2020-01-29,-18.6,-21.6,-22.9,-26,1970-01-01 07:00,1970-01-01 07:00,0,0,0.77,4.3,9.7,349,0,0,q
2020-01-30,-21.3,-22.3,-25.8,-27,1970-01-01 07:00,1970-01-01 07:00,0,0,0,6,8.6,11,0,0,q
2020-01-31,-21.8,-24,-26.4,-28.8,1970-01-01 07:00,1970-01-01 07:00,0,0,0,5.8,10.1,334,0,0,q
2020-02-01,-23.2,-25.8,-27.8,-30.6,1970-01-01 07:00,1970-01-01 07:00,0,0,0,7.3,13.3,333,0,0,q
2020-02-02,-25.6,-28,-30.5,-33.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0,10.6,13,11,0,0,q
2020-02-03,-26.2,-28.4,-31.4,-33.6,1970-01-01 07:00,1970-01-01 07:00,0,0,0,10.8,13,22,0,0,q
2020-02-04,-27.5,-28.3,-32.7,-33.8,1970-01-01 07:00,1970-01-01 07:00,0,0,0,9.7,13.3,25,0,0,q
2020-02-05,-25.8,-28,-31,-33.5,1970-01-01 07:00,1970-01-01 07:00,0,0,0,9.2,13.7,14,0,0,q
2020-02-06,-24.7,-25.7,-29.3,-30.9,1970-01-01 07:00,1970-01-01 07:00,0,0,0,7.7,14,338,0,0,q
2020-02-07,-23.8,-25.4,-28.1,-29.6,1970-01-01 07:00,1970-01-01 07:00,0,0,0,6.1,13.3,20,0,0,q
2020-02-08,-25,-27.6,-29.7,-32.2,1970-01-01 07:00,1970-01-01 07:00,0,0,0,6.8,16.2,320,0,0,q
2020-02-09,-17.6,-25.4,-22.1,-30.2,1970-01-01 07:00,1970-01-01 07:00,0,0,0,8,15.8,299,0,0,q
2020-02-10,-17.5,-22.2,-21.9,-28,1970-01-01 07:00,1970-01-01 07:00,0,0,0,12.5,18.4,20,0,0,q
2020-02-11,-15.7,-23.3,-20.3,-28.7,1970-01-01 07:00,1970-01-01 07:00,0,0,0,10.7,19.4,358,0.03,0,q
2020-02-12,-21.7,-24.8,-26.5,-30.8,1970-01-01 07:00,1970-01-01 07:00,0,0,0,13.2,21.6,32,0,0,q
2020-02-13,-21,-26.2,-25.7,-32,2020-02-13 23:13,2020-02-14 00:08,0,0,0,12.1,19.1,26,0,0,q
2020-02-14,-18.5,-24.1,-23.9,-29.6,2020-02-14 22:40,2020-02-15 00:41,0,0,0,13.2,18.4,28,0.09,0,q
2020-02-15,-18.7,-21.7,-24.1,-27.7,2020-02-15 22:19,2020-02-16 01:02,0,0,0,13.5,22.3,37,0.14,0,q
2020-02-16,-18.1,-21.9,-24.3,-27.9,2020-02-16 22:01,2020-02-17 01:19,0,0,0,17.7,27.7,47,0.24,0,q
2020-02-17,-15.6,-19.7,-20.3,-25.7,2020-02-17 21:47,2020-02-18 01:34,0,0,0,14.5,23,32,0.08,0,q
2020-02-18,-16,-23.1,-20.6,-28.7,2020-02-18 21:33,2020-02-19 01:47,0.03,0,0.07,11.2,19.1,41,0,0,q
2020-02-19,-21,-23.1,-25.8,-28.7,2020-02-19 21:21,2020-02-20 01:59,0.06,0,0,10.9,17.6,34,0,0,q
2020-02-20,-20.9,-23.4,-26.1,-29,2020-02-20 21:10,2020-02-21 02:10,0.1,0,0,11.1,16.6,28,0,0,q
2020-02-21,-22.4,-25.9,-27.4,-31.9,2020-02-21 20:59,2020-02-22 02:20,0.15,0,0,14.1,19.8,25,0,0,q
2020-02-22,-21.8,-26.4,-26.6,-31.8,2020-02-22 20:49,2020-02-23 02:31,0.2,0,0,9.4,14.8,44,0,0,q
2020-02-23,-22.7,-26,-27.4,-31.3,2020-02-23 20:39,2020-02-24 02:40,0.24,0,0,10.2,13.7,38,0,0,q
2020-02-24,-22.2,-26.5,-27.5,-32.1,2020-02-24 20:29,2020-02-25 02:49,0.33,0,0,10.2,18.4,24,0,0,q
2020-02-25,-25.8,-27.2,-31.4,-33.1,2020-02-25 20:20,2020-02-26 02:58,0.45,0,0,12.7,18.4,45,0,0,q
2020-02-26,-26,-28.1,-31.3,-33.6,2020-02-26 20:11,2020-02-27 03:07,0.52,0,0,10,15.5,36,0,0,q
2020-02-27,-25.3,-26.6,-30.3,-32.2,2020-02-27 20:02,2020-02-28 03:16,0.52,0,0,10.9,15.5,46,0,0,q
2020-02-28,-26.1,-27.2,-31.1,-32.7,2020-02-28 19:54,2020-02-29 03:24,0.59,0,0,10.2,14.8,43,0,0,q
2020-02-29,-26.9,-29.3,-32.2,-34.6,2020-02-29 19:45,2020-03-01 03:32,0.75,0,0,10.8,14.8,36,0,0,q
2020-03-01,-28.9,-31.2,-34.2,-36.7,2020-03-01 19:37,2020-03-02 03:40,1.01,0,0,11.2,15.5,31,0,0,q
2020-03-02,-29,-30,-34.6,-35.9,2020-03-02 19:29,2020-03-03 03:47,1.15,0,0,12.5,19.1,36,0,0,q
2020-03-03,-26.2,-29.5,-31.4,-35.1,2020-03-03 19:21,2020-03-04 03:55,1.2,0,0,11.8,16.2,37,0.01,0,q
2020-03-04,-21.4,-25.7,-26.1,-30.8,2020-03-04 19:13,2020-03-05 04:03,1.02,0,0,7.7,13.7,29,0.03,0,q
2020-03-05,-22,-23.7,-26.7,-28.5,2020-03-05 19:05,2020-03-06 04:10,1.21,0,0,6.3,11.2,355,0.02,0,q
2020-03-06,-23.3,-27.8,-27.9,-33,2020-03-06 18:57,2020-03-07 04:17,1.62,0,0,7.9,11.2,8,0.01,0,q
2020-03-07,-27.6,-30.1,-32.9,-35.7,2020-03-07 18:50,2020-03-08 04:25,2.03,0,0,10.8,14.4,22,0.02,0,q
2020-03-08,-24.7,-28.1,-29.4,-33.5,2020-03-08 18:42,2020-03-09 04:32,1.94,0,0,9.2,13,28,0.03,0,q
2020-03-09,-24.7,-29.1,-29.3,-33.9,2020-03-09 18:34,2020-03-10 04:39,2.05,0,0,5.6,13,351,0.03,0,q
2020-03-10,-27.4,-32,-32.1,-37.7,2020-03-10 18:27,2020-03-11 04:46,2.61,0,0,11,13.7,22,0.02,0,q
2020-03-11,-29.6,-31.3,-34.5,-36.9,2020-03-11 18:19,2020-03-12 04:53,2.77,0,0,10.7,15.1,22,0.03,0,q
2020-03-12,-27.1,-30.7,-32.1,-36.1,2020-03-12 18:12,2020-03-13 05:00,3.21,0,0,9.4,17.6,58,0.05,0,q
2020-03-13,-26.1,-31.6,-31.2,-37.4,2020-03-13 18:04,2020-03-14 05:07,3.44,0,0,12.5,18.4,44,0.06,0,q
2020-03-14,-28.9,-30.8,-34.8,-36.6,2020-03-14 17:57,2020-03-15 05:14,3.65,0,0,13.8,18.7,43,0.05,0,q
2020-03-15,-23.3,-29.7,-27.6,-35.6,2020-03-15 17:50,2020-03-16 05:20,3.38,0,0,12.8,18,35,0.05,0,q
2020-03-16,-16.6,-22.8,-22.4,-27.2,2020-03-16 17:42,2020-03-17 05:27,3.28,0,0,22.5,36.7,28,0.29,0,q
2020-03-17,-17,-22.4,-23.6,-28.1,2020-03-17 17:35,2020-03-18 05:34,3.84,0,0,18.2,33.5,54,0.24,0,q
2020-03-18,-20.9,-24.4,-25.1,-29.5,2020-03-18 17:27,2020-03-19 05:41,3.83,0,0,8.9,13.3,44,0.08,0,q
2020-03-19,-22.6,-23.9,-26.9,-29,2020-03-19 17:20,2020-03-20 05:48,4.81,0,0,8.1,11.5,20,0.08,0,q
2020-03-20,-20.6,-24.9,-25.5,-29.7,2020-03-20 17:12,2020-03-21 05:55,5.22,0,0,8.4,15.8,45,0.11,0,q
2020-03-21,-19.5,-23.4,-24.2,-29.5,2020-03-21 17:05,2020-03-22 06:02,5.49,0,0,14.1,20.5,44,0.17,0,q
2020-03-22,-16.7,-20.6,-21.5,-26.3,2020-03-22 16:57,2020-03-23 06:09,4.87,0,0,11.5,16.9,47,0.16,0,q
2020-03-23,-16.4,-20.4,-21.1,-25.6,2020-03-23 16:50,2020-03-24 06:15,5.04,0,0,9.4,13.3,27,0.15,0,q
2020-03-24,-16.6,-19.5,-23,-24.8,2020-03-24 16:42,2020-03-25 06:22,4.26,0,0,17.6,27,63,0.33,0,q
2020-03-25,-16.5,-20.8,-22.8,-27,2020-03-25 16:35,2020-03-26 06:29,5.58,0,0,17.8,25.6,50,0.36,0,q
2020-03-26,-14.1,-19.4,-18.7,-25.5,2020-03-26 16:27,2020-03-27 06:36,5.09,0,0.21,18.6,27.4,79,0.3,0,q
2020-03-27,-15.4,-19.2,-21.8,-25.5,2020-03-27 16:19,2020-03-28 06:44,5.07,0,0,17.7,28.1,73,0.37,0,q
2020-03-28,-10.5,-18.1,-16.8,-23.9,2020-03-28 16:11,2020-03-29 06:51,6.01,0,0,18.4,27.7,45,0.42,0,q
2020-03-29,-11.2,-13.6,-16.5,-19.5,2020-03-29 16:04,2020-03-30 06:58,6.16,0,0.14,21.6,31,48,0.49,0,q
2020-03-30,-11.8,-18.5,-16.1,-23.2,2020-03-30 15:56,2020-03-31 07:05,6.49,0,0.91,13.4,23,293,0.25,0,q
2020-03-31,-12.2,-17.6,-16.7,-22.3,2020-03-31 15:48,2020-04-01 07:13,7.53,0,0,6.9,17.3,330,0.26,0,q
2020-04-01,-10,-16.4,-13.7,-21.2,2020-04-01 15:39,2020-04-02 07:20,6.06,0,2.1,9.9,17.3,185,0.28,0,q
2020-04-02,-15.1,-16.9,-19.8,-21.1,2020-04-02 15:31,2020-04-03 07:28,7.04,0,0.14,6.6,11.9,111,0.26,0,q
2020-04-03,-14.1,-19,-18.4,-24.2,2020-04-03 15:23,2020-04-04 07:36,8.84,0,0,8.7,17.6,50,0.32,0,q
2020-04-04,-13.3,-15,-18.1,-20.5,2020-04-04 15:14,2020-04-05 07:44,9.17,0,0,14,20.5,32,0.42,0,q
2020-04-05,-6.9,-14,-11,-19.6,2020-04-05 15:06,2020-04-06 07:52,8.21,0,0,12,18,52,0.55,0,q
2020-04-06,-6.8,-13.2,-10.7,-18.3,2020-04-06 14:57,2020-04-07 08:00,8.31,0,0,9.2,12.6,28,0.49,0,q
2020-04-07,-10.2,-15.1,-14.1,-19.8,2020-04-07 14:48,2020-04-08 08:09,11.2,0,0,9.4,17.3,35,0.46,0,q
2020-04-08,-8.2,-11.5,-12.8,-16.7,2020-04-08 14:38,2020-04-09 08:18,10.43,0,0,10.1,16.2,33,0.66,0,q
2020-04-09,-7,-11.4,-11.9,-16.6,2020-04-09 14:28,2020-04-10 08:27,9.45,0,0,10.7,14.8,66,0.7,0,q
2020-04-10,-5.7,-13.7,-9.7,-18.4,2020-04-10 14:18,2020-04-11 08:37,10.6,0,0,11.2,16.6,328,0.55,0,q
2020-04-11,-9.6,-15.8,-14.5,-21.3,2020-04-11 14:08,2020-04-12 08:46,12.5,0,0,12,16.6,21,0.62,0,q
